total            | launch_price             | current_price_eth              | current_price_usd           | price_change_1d | price_change_24h | lock_amount      | burn_amount  | tx_amount_24h      | tx_volume_u_24h    | locked_percent     | market_cap                        | fdv                               | tvl              | main_pair_tvl    | token                                        | chain  | decimal | name                        | symbol | holders | logo_url                                                                                       | risk_score | launch_at  | created_at | tx_count_24h | lock_platform        | is_mintable | updated_at | main_pair                                   
1000000000       | 0                        | 0.000000027618298988776412     | 0.000005679041135736927     | -16.15          | -16.15           | 0                | 0            | 963711313.254306   | 7490.12982         | 0                  | 5679.041135736927000000000        | 5679.041135736927000000000        | 188.508135       | 188.508135       | FAySdPpfLP5oo1YP66YL1w1VuUFRG7XzpBpetcYhbonk | solana | 6       | The Memefather              | Trump  | 1       | https://www.iconaves.com/ipfs/thumbs/FAySdPpfLP5oo1YP66YL1w1VuUFRG7XzpBpetcYhbonk_85x128.webp  | 0          |            | 1753228592 | 36           |                      |             | 1753228634 | D2AAWK3LwaxPebqdwmuC1erxB2f8yTFhe1jfyN1HB7Rs
1000000000       | 0                        | 0.000000035528110655316755     | 0.00000539462860117967      | -5.52           | -5.52            | 0                | 0            | 1249759102.877856  | 7482.721097654261  | 0                  | 5394.62860117967000000000         | 5394.62860117967000000000         | 94.156688        | 94.156688        | HeMiy9jVnAExa59EcUdjiqMxJAfSe3b2tGLYJ2Pdbonk | solana | 6       | TRUMP BOULEVARD             | TRUMP  | 1       | https://www.iconaves.com/ipfs/thumbs/HeMiy9jVnAExa59EcUdjiqMxJAfSe3b2tGLYJ2Pdbonk_170x127.webp | 0          |            | 1752022823 | 14           |                      |             | 1752023150 | 6xkECNJRWpuSyrTNNt7kSoteruJwKwo7mXfEre946nFr
1000000002       | 0.000009934106712523509  | 0.00000010898706707634861      | 0.000015485316465153465     | 55.88           | -0.65            | 0                | 0            | 478968671.425761   | 7395.790815915052  | 0                  | 15485.316496124097930306930       | 15485.316496124097930306930       | 25156.434299     | 25156.434299     | CjVtkgr1794S5hDBnNVjFwsFdX4hpZvKovFRm3keXBVh | solana | 6       | DevilTrumph                 | TRUMP  | 6       | https://www.iconaves.com/ipfs/thumbs/CjVtkgr1794S5hDBnNVjFwsFdX4hpZvKovFRm3keXBVh_128x128.webp | 0          | 1750963609 | 1750963585 | 192          |                      |             | 1751052153 | 3A3j48Y1DMB6vz6qHkMXzZaRnE4rFzedeN9yn8oQwhg9
4999.966520737   | 0.30579167909478994      | 1.8955599062894344             | 380.328216062351            | -3.1            | 5.9              | 0                | 34.008854874 | 18.881881437       | 7256.13990244248   | 0.0068018165187608 | 1888693.820098831316832223913     | 1888693.820098831316832223913     | 63331.337669     | 63331.337669     | 3X5knBqSB7x7qNgif4VU6DmDa37mrXL5AdCD7BP2RaNv | solana | 9       | Donald Trump                | TRUMP  | 3599    | https://www.iconaves.com/ipfs/thumbs/3X5knBqSB7x7qNgif4VU6DmDa37mrXL5AdCD7BP2RaNv_128x128.webp | 40         | 1742058001 | 1742058001 | 115          |                      | 0           | 1753256783 | DPF4qDuUnX5TMUkn3auJHXdddX7DDVTBVhrrmMVRFmRR
1000000000       | 0.000005073708618954767  | 0.000000027958570814607783     | 0.0000040495857026389264    | -0.45           | -20.18           | 0                | 0            | 1208266048.909828  | 7242.179924        | 0                  | 4049.5857026389264000000000       | 4049.5857026389264000000000       | 0.560509         | 0.560509         | G5LatE4RwfT1i3pdeDpm87XtmjsWFEEhKDbc2Utxpump | solana | 6       | New Klepto-Currency         | TRUMP  | 1       | https://www.iconaves.com/ipfs/pump/G5LatE4RwfT1i3pdeDpm87XtmjsWFEEhKDbc2Utxpump_147.webp       | 0          | 1748795319 | 1748795319 | 48           |                      |             | 1750919406 | Gzs6uxgYEk5mnnFgTUzMqhNjZce4zsKWKFK4hRZhWYQA
1000000000       | 0.000006833675705177014  | 0.000000036697544386395965     | 0.000006656934551692229     | -2.59           | -2.59            | 0                | 0            | 1070888848.795848  | 7241.413901728927  | 0                  | 6656.934551692229000000000        | 6656.934551692229000000000        | 91.034457        | 91.034457        | DRVL5G4sHM9y8KUng5HiubHzGFWkq5kVDkX2A1s5B9Eh | solana | 6       | movement coin               | trump  | 1       | https://www.iconaves.com/ipfs/thumbs/DRVL5G4sHM9y8KUng5HiubHzGFWkq5kVDkX2A1s5B9Eh_128x128.webp | 0          | 1753043792 | 1753043792 | 8            |                      |             | 1753044103 | 9LnS8jdrHRP6kEJhXgcBv9W49gDuhWDXL1MqWvpnUFAn
999907966.107445 | 0.0000980480328143265    | 0.00000013466355284245694      | 0.000027185334910617957     | -25.33          | -36.42           | 0                | 0            | 171151334.981284   | 7134.0029231437375 | 0                  | 27182.832938425721496416808389865 | 27182.832938425721496416808389865 | 19508.487955     | 19508.487955     | C9Z2kfyKkNrd2e9y4kJS1NPKDuYEvDF8vgqrVAQMcJNa | solana | 6       |  Official Solfather         | TRUMP  | 203     | https://www.iconaves.com/ipfs/pump/C9Z2kfyKkNrd2e9y4kJS1NPKDuYEvDF8vgqrVAQMcJNa.png            | 40         | 1737380985 | 1737380068 | 99           | Raydium Authority V4 | 0           | 1753239243 | 9yPruK1F7quMkQz3yhERY233hFSgpcqQfFYesUBi4StD
1000000000       | 0.000005242964334481902  | 0.00000003070609919634319      | 0.000005342225392819219     | 1.89            | 1.89             | 0                | 0            | 919460702.5355079  | 7086.072603        | 0                  | 5342.225392819219000000000        | 5342.225392819219000000000        | 178.329494       | 178.329494       | GxFeSZgXGFzZMkVQKidhRhGwGKptqG7cTLHTLfh5bonk | solana | 6       | Trump Epstein Companion     | Trump  | 1       | https://www.iconaves.com/ipfs/thumbs/GxFeSZgXGFzZMkVQKidhRhGwGKptqG7cTLHTLfh5bonk_228x128.webp | 0          | 1752738934 | 1752738934 | 22           |                      |             | 1752738952 | GSvdJ5AQrmyLxqDUj22psFGm7PRdiXmd3TvpzEVFffMZ
1000000000       | 0.000004693629346554623  | 0.000000027961546353751756     | 0.0000044592305552738114    | -0.73           | -4.99            | 0                | 0            | 1093292989.951884  | 6981.991726        | 0                  | 4459.2305552738114000000000       | 4459.2305552738114000000000       | 0.843945         | 0.843945         | XKjx2Js3XPCTNJZsFfJERugxBeSQKKFh2Lty1n7pump  | solana | 6       | THE TRUMP EFFECT            | TRUMP  | 7       | https://www.iconaves.com/ipfs/pump/XKjx2Js3XPCTNJZsFfJERugxBeSQKKFh2Lty1n7pump_147.webp        | 0          | 1749677912 | 1749677912 | 475          |                      |             | 1749704807 | kjWTj4acFsigKq2WKtBXRweVt2HqHPRo3Z8p3sXfyeQ 
1000000000       | 0.000006088627571174941  | 0.000000028338368359977406     | 0.000005727453209121663     | -5.93           | -5.93            | 0                | 0            | 923392676.879508   | 6961.926681        | 0                  | 5727.453209121663000000000        | 5727.453209121663000000000        | 208.097769       | 208.097769       | EjBXNVb7pgr1goRA9QiXYrdL2dfDbKjLaBqKKAnSbonk | solana | 6       | TrumpWifHat                 | Trump  | 2       | https://www.iconaves.com/ipfs/bonk/EjBXNVb7pgr1goRA9QiXYrdL2dfDbKjLaBqKKAnSbonk_888.webp       | 40         | 1753221515 | 1753221515 | 66           |                      | 0           | 1753223308 | 72LkyfkjGKyawXBQctTG6YaKFFTy51fCdmzxhZnK5inV
1000000000       | 0.00022678104096788697   | 0.000000025723993738684808     | 0.00000380329160323626      | 22.63           | 14.28            | 0                | 0            | 1021004843.786088  | 6720.811272        | 0                  | 3803.29160323626000000000         | 3803.29160323626000000000         | 6570.457229      | 6570.457229      | 6WY8DfbNAfQrMM9xnonBvDU6ycK3upSA4kQu3Ld2pump | solana | 6       | FISCAL HAWK                 | TRUMP  | 46      | https://www.iconaves.com/ipfs/pump/6WY8DfbNAfQrMM9xnonBvDU6ycK3upSA4kQu3Ld2pump_147.webp       | 0          | 1747747508 | 1747747508 | 7            |                      |             | 1750217205 | HUaMev29gy8XTk2E6YEPaV4q57UFw7z3QQM67hK3SLG3
1000000000       | 0.000004508282862384977  | 0.000000034358703509004986     | 0.000005054964813205288     | 12.13           | 12.13            | 0                | 0            | 995622657.6931841  | 6696.571987        | 0                  | 5054.964813205288000000000        | 5054.964813205288000000000        | 168.460558       | 168.460558       | 8z3gqmKmFr36HgkgDuyuE3XcRASvcbJ1Spw6wqKjbonk | solana | 6       | OFFICIAL TRUMP              | TRUMP  | 1       | https://www.iconaves.com/ipfs/thumbs/8z3gqmKmFr36HgkgDuyuE3XcRASvcbJ1Spw6wqKjbonk_127x127.webp | 0          | 1751665925 | 1751665925 | 15           |                      |             | 1751665940 | EZ9Zu2TkJNE5YvwYYFrib3c94G4PHoNjMZ2o1shRkhuB
1000000000       | 0                        | 0.00000003012994703822143      | 0.000005067117230535365     | -3.24           | -3.24            | 0                | 0            | 887616009.7029979  | 6694.656082        | 0                  | 5067.117230535365000000000        | 5067.117230535365000000000        | 168.31879        | 168.31879        | efm86Y2KXQcXt4vmqoe49uCq3QkKVN1sFteUmyNbonk  | solana | 6       | President Dirty Pig         | TRUMP  | 1       | https://www.iconaves.com/ipfs/bonk/efm86Y2KXQcXt4vmqoe49uCq3QkKVN1sFteUmyNbonk_147.webp        | 0          |            | 1748556196 | 22           |                      |             | 1748556219 | 2KWT8B4Vz4FPNec8YtJTpYSW7DsjkiCvKuaZYxAdYDTH
1000000000       | 0.000004809278418781231  | 0.000000027989747642528062     | 0.000004516599112613366     | -6.09           | -6.09            | 0                | 0            | 1032179377.626865  | 6526.4842          | 0                  | 4516.599112613366000000000        | 4516.599112613366000000000        | 0.862551         | 0.862551         | DYM41iGcxpj6vTJJk7DbnpDY2JZArv7wBk396qUwpump | solana | 6       |  GRIFT GRIFT GRIFT          | TRUMP  | 1       | https://www.iconaves.com/ipfs/pump/DYM41iGcxpj6vTJJk7DbnpDY2JZArv7wBk396qUwpump_147.webp       | 0          | 1746744231 | 1746744231 | 24           |                      |             | 1746744280 | DzkRh4xfpCdasezdvL5swUT8z6X4k8pAeARk67RU8UgZ
1000000000       | 0.000005105681944731515  | 0.00000002985889043508596      | 0.000004900447018560531     | -4.02           | -4.02            | 0                | 0            | 987276667.864768   | 6470.930422        | 0                  | 4900.447018560531000000000        | 4900.447018560531000000000        | 162.852296       | 162.852296       | 9ZzhZdrAy6cUrAtLRNQZeQVYjPsgErfVdee17tKybonk | solana | 6       | NYTIMES TRUMP COIN          | TRUMP  | 1       | https://www.iconaves.com/ipfs/thumbs/9ZzhZdrAy6cUrAtLRNQZeQVYjPsgErfVdee17tKybonk_149x127.webp | 0          | 1752261339 | 1752261339 | 32           |                      |             | 1752261372 | 2sDxBfBBewHwDBNhJZwZKAMB8KspUHZXE4GGX3hVfyYK
1000000000       | 0                        | 0.00000002831971483407954      | 0.000004161666627807214     | -3.05           | -3.05            | 0                | 0            | 1110344463.2483764 | 6367.359871        | 0                  | 4161.666627807214000000000        | 4161.666627807214000000000        | 0.568678         | 0.568678         | TH3vyFCjXWLepqMdyTW51i2gpE47RHJndUVmjA4pump  | solana | 6       | Inside Kid Trading          | TRUMP  | 1       | https://www.iconaves.com/ipfs/pump/TH3vyFCjXWLepqMdyTW51i2gpE47RHJndUVmjA4pump_147.webp        | 0          |            | 1749151797 | 64           |                      |             | 1749152039 | 9mYtYAavtwD3NCEYPicN6Emuwi4zaa8yrwzyCWPz4rxj
1000000000       | 0.0000075073515474879105 | 0.000000027655057026225335     | 0.000005507911707661824     | -26.63          | -26.63           | 0                | 0            | 842829282.0951521  | 6341.667878        | 0                  | 5507.911707661824000000000        | 5507.911707661824000000000        | 159.265684       | 159.265684       | G5Yhz2FKi1sG7YuwHbxCQkW7Ttge9iHVEb36VoJtbonk | solana | 6       | the hunter                  | trump  | 1       | https://www.iconaves.com/ipfs/thumbs/G5Yhz2FKi1sG7YuwHbxCQkW7Ttge9iHVEb36VoJtbonk_102x128.webp | 55         | 1753213742 | 1753213743 | 14           |                      | 0           | 1753213830 | A5tpk5j5aGNAtocbHapcavH4oqxHzaT6mRGPwUvnfQMT
1000000000       | 0.000005338449801940793  | 0.000000027668455354372773     | 0.000004921821757073066     | 3.29            | -7.8             | 0                | 0            | 1009648772.732124  | 6335.456355        | 0                  | 4921.821757073066000000000        | 4921.821757073066000000000        | 165.283416       | 165.283416       | 7R8uJHGMYXaVYt4b2HGUrqTfRa7rJBypMHSDWt1jbonk | solana | 6       | OFFICIAL TRUMP              | TRUMP  | 1       | https://www.iconaves.com/ipfs/bonk/7R8uJHGMYXaVYt4b2HGUrqTfRa7rJBypMHSDWt1jbonk_888.webp       | 55         | 1752716078 | 1752716078 | 47           |                      | 0           | 1752995424 | 5Kru9jw8vH66SGLPx2XGWf4tTnuN9frJ8nUbSPiQ3p94
1000000003       | 0.00033396857849464956   | 0.000002929869458524975        | 0.00047287178230231964      | 41.59           | 41.59            | 0                | 0            | 16107064.568885    | 6333.334904        | 0                  | 472871.78372093498690695892       | 472871.78372093498690695892       | 39670.541123     | 39670.541123     | DrNYKHWKw7Kv1NSeChhmrvNFhC1DhrdDF79eaPMX9tQE | solana | 6       | OFFICIAL TRUMP⚡️            | TRUMP  | 6       | https://www.iconaves.com/ipfs/thumbs/DrNYKHWKw7Kv1NSeChhmrvNFhC1DhrdDF79eaPMX9tQE_128x128.webp | 0          | 1752367397 | 1752367338 | 255          |                      |             | 1752367482 | mamD19ASVNfBmcoSzHgwkMBYdH2W3VRRALfVPfE1rPF 
1000000000       | 0.0000054418680373606695 | 0.000000028313583534543025     | 0.000005101200946390716     | -6.26           | -6.26            | 0                | 0            | 916549182.8858844  | 6323.305072        | 0                  | 5101.200946390716000000000        | 5101.200946390716000000000        | 166.466358       | 166.466358       | 4w62PuZXBdYgaef65vHxWekUtAcbyUTPtnWYPmV6bonk | solana | 6       | Big Fat Bribe               | TRUMP  | 2       | https://www.iconaves.com/ipfs/thumbs/4w62PuZXBdYgaef65vHxWekUtAcbyUTPtnWYPmV6bonk_127x128.webp | 0          | 1752827669 | 1752827669 | 38           |                      |             | 1752827729 | 5GSpLSkBFupfMbFmLQyddky8YuADz87CZxZUSSSqnQhU
1000000000       | 0.000006164814392389334  | 0.000000027610026329788637     | 0.000004520657020174714     | -26.67          | -26.67           | 0                | 0            | 867830351.667236   | 6303.434652        | 0                  | 4520.657020174714000000000        | 4520.657020174714000000000        | 158.543763       | 158.543763       | 33cfY72ib9yqxzsgzmt5HDiF6u32jSLrZ6oKsb92bonk | solana | 6       | Trump                       | TRUMP  | 1       | https://www.iconaves.com/ipfs/thumbs/33cfY72ib9yqxzsgzmt5HDiF6u32jSLrZ6oKsb92bonk_108x128.webp | 0          | 1752223348 | 1752223348 | 16           |                      |             | 1752223384 | gXDCnn2LfuriCtqF93aQUWPNLwJpFrbSMQRPAqg1Dtt 
1000000000       | 0.000004768048474622354  | 0.000000027961988481884596     | 0.000004574947640843818     | -4.05           | -4.05            | 0                | 0            | 916296252.1899103  | 6180.441721        | 0                  | 4574.947640843818000000000        | 4574.947640843818000000000        | 0.633179         | 0.633179         | 3fWgNm4PpfKthzYE8Ke9BxYJS4hckPPyCwHSsva8pump | solana | 6       | Agent Krasnov               | TRUMP  | 1       | https://www.iconaves.com/ipfs/pump/3fWgNm4PpfKthzYE8Ke9BxYJS4hckPPyCwHSsva8pump_147.webp       | 0          | 1749656599 | 1749656599 | 208          |                      |             | 1749673676 | 2TwNmtopJhuoBGv2EKH419QWHsNAWYAWzyzVDVnTaLkA
